FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,NewRatingPending,Longitude,Latitude,AddressLine4
413410,01180/0085/0/000,Al-Hayat Mediterranean Food Store,Retailers - other,4613,85 LUPUS STREET,,LONDON,SW1V 3EN,2,fhrs_2_en-GB,2022-08-08,533,Westminster,10,15,10,FALSE,,,
1584351,23/00025/COMM,Ali Baba,School/college/university,7845,"BASEMENT AND GROUND FLOOR, 125 BOSCOBEL STREET",,LONDON,NW8 8PS,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1733295,51.522705,
412060,00638/0330/0/000,Ali Baba Kebab,Restaurant/Cafe/Canteen,1,330 KILBURN LANE,,LONDON,W9 3EF,5,fhrs_5_en-GB,2021-11-29,533,Westminster,5,5,5,FALSE,-0.2051653,51.5327825,
411519,00472/0032/0/001,Ali Baba Restaurant,Restaurant/Cafe/Canteen,1,"FLAT 1, 32 IVOR PLACE",,LONDON,NW1 6DA,5,fhrs_5_en-GB,2022-07-12,533,Westminster,0,5,5,FALSE,-0.1612456,51.5242338,
413765,01380/2018/2/000,Ali'S Cafe Ltd,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, WESTBOURNE PARK GARAGE, GREAT WESTERN ROAD",,LONDON,W9 3NW,4,fhrs_4_en-GB,2023-01-04,533,Westminster,10,10,0,FALSE,-0.2004452,51.521955,
411543,00478/0019/3/000,All Bar One,Restaurant/Cafe/Canteen,1,35-36 BEDFORD STREET,,LONDON,WC2E 9EN,5,fhrs_5_en-GB,2020-01-07,533,Westminster,5,5,5,FALSE,-0.124176,51.5106783,
411651,00517/0005/A/000,All Bar One,Restaurant/Cafe/Canteen,1,5A PICTON PLACE,,LONDON,W1U 1BH,5,fhrs_5_en-GB,2023-01-17,533,Westminster,5,5,0,FALSE,-0.151354,51.5154004,
411246,00271/0006/0/000,All Bar One,Restaurant/Cafe/Canteen,1,6 VILLIERS STREET,,LONDON,WC2N 6NQ,4,fhrs_4_en-GB,2018-06-22,533,Westminster,0,5,10,FALSE,-0.1242794,51.508208,
772757,14/00168/COMM,All Bar One,Pub/bar/nightclub,7843,60 VICTORIA STREET,,LONDON,SW1E 6QW,4,fhrs_4_en-GB,2021-09-23,533,Westminster,10,0,0,FALSE,-0.1368126,51.4977155,
412967,00989/0048/1/014,All Bar One,Restaurant/Cafe/Canteen,1,"CONCESSION, COMMUNICATIONS HOUSE, 48 LEICESTER SQUARE",,LONDON,WC2H 7LT,5,fhrs_5_en-GB,2019-01-22,533,Westminster,5,5,0,FALSE,,,
413503,01217/0289/1/004,All Bar One,Restaurant/Cafe/Canteen,1,"MARCOL HOUSE, 289-293 REGENT STREET",,LONDON,W1B 2HJ,5,fhrs_5_en-GB,2022-09-30,533,Westminster,0,0,0,FALSE,-0.1427758,51.5165239,
413367,01158/0043/0/000,All Day Mini Mart,Retailers - other,4613,43 CRAVEN ROAD,,LONDON,W2 3BX,5,fhrs_5_en-GB,2021-06-11,533,Westminster,5,0,5,FALSE,-0.179237,51.5133815,
1619572,EYKPY6-3Y7SD6-SKE6B3,ALL MART,Retailers - other,4613,44-46 CRANBOURN STREET,,LONDON,WC2H 7AN,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.128946,51.5110793,
411809,00567/0001/0/000,All Nations Tropical Foods,Retailers - other,4613,1 PORTNALL ROAD,,LONDON,W9 3BA,4,fhrs_4_en-GB,2023-01-17,533,Westminster,5,10,5,FALSE,-0.2038058,51.5255676,
410793,00008/0049/0/000,All Souls Primary School,Restaurant/Cafe/Canteen,1,49-54 FOLEY STREET,,LONDON,W1W 7JJ,5,fhrs_5_en-GB,2022-04-15,533,Westminster,0,5,0,FALSE,-0.1386045,51.519848,
1609834,23/00186/COMM,Allgoodcoffee,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,,,
956466,17/00125/COMM,Alliance In Partnership,Restaurant/Cafe/Canteen,1,"INTERNATIONAL COMMUNITY SCHOOL, 21 STAR STREET",,LONDON,W2 1QB,5,fhrs_5_en-GB,2022-11-29,533,Westminster,5,0,0,FALSE,,,
1427801,21/00771/COMM,Allmart,Retailers - other,4613,39-41 VILLIERS STREET,,LONDON,WC2N 6NE,1,fhrs_1_en-GB,2021-12-09,533,Westminster,5,20,10,FALSE,-0.1233529,51.5079594,
428082,01354/0137/0/000,Allsop Arms Public House,Restaurant/Cafe/Canteen,1,137-143 GLOUCESTER PLACE,,LONDON,NW1 5AL,5,fhrs_5_en-GB,2022-05-11,533,Westminster,0,5,5,FALSE,-0.1601843,51.5223107,
908547,16/00326/COMM,Almansoori Cafe,Retailers - other,4613,185 EDGWARE ROAD,,LONDON,W2 1ET,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1680413,51.518342,
1382102,21/00408/COMM,Almela Cake,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2022-03-25,533,Westminster,0,0,0,FALSE,,,
1496919,22/00223/COMM,Almost Firangi Cafe,Restaurant/Cafe/Canteen,1,109 WESTBOURNE PARK ROAD,,LONDON,W2 5QL,3,fhrs_3_en-GB,2022-11-08,533,Westminster,10,10,10,FALSE,-0.1964718,51.5189085,
410791,00008/0024/0/003,Almost Saturday,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 24-25 FOLEY STREET",,LONDON,W1W 6DX,5,fhrs_5_en-GB,2022-08-02,533,Westminster,5,5,5,FALSE,-0.1405416,51.5193571,
1378656,21/00368/COMM,Aloo Tama,Restaurant/Cafe/Canteen,1,18 GREENCOAT ROW,,LONDON,SW1P 1PG,2,fhrs_2_en-GB,2022-03-17,533,Westminster,5,15,10,FALSE,-0.1368589,51.495522,
946307,00743/0044/0/000,Alounak,Restaurant/Cafe/Canteen,1,44 WESTBOURNE GROVE,,LONDON,W2 5SH,5,fhrs_5_en-GB,2022-11-28,533,Westminster,,,,FALSE,-0.1912557,51.5155908,
1048545,18/00108/COMM,Alto By San Carlo,Restaurant/Cafe/Canteen,1,"ROOFTOP RESTAURANT, SELFRIDGES, 400 OXFORD STREET",,LONDON,W1A 1AB,5,fhrs_5_en-GB,2021-10-19,533,Westminster,5,5,5,FALSE,-0.1528138,51.5145871,
720252,14/00125/COMM,Alumni Visitors Lounge & College Caf?,Restaurant/Cafe/Canteen,1,"IMPERIAL COLLEGE BUSINESS SCHOOL, EXHIBITION ROAD",,LONDON,SW7 2AS,5,fhrs_5_en-GB,2022-09-16,533,Westminster,0,0,0,FALSE,-0.1748886,51.4988627,
412272,00743/0075/0/000,Alwaha,Restaurant/Cafe/Canteen,1,75 WESTBOURNE GROVE,,LONDON,W2 4UL,4,fhrs_4_en-GB,2020-08-25,533,Westminster,10,5,5,FALSE,-0.1920485,51.5152253,
412358,00793/0122/0/000,Am To Pm,Retailers - other,4613,122-124 CHIPPENHAM ROAD,,LONDON,W9 2AD,1,fhrs_1_en-GB,2022-10-20,533,Westminster,10,15,20,FALSE,-0.1974105,51.5276188,
1486576,22/00166/COMM,Amalfi Restaurant,Restaurant/Cafe/Canteen,1,25 ARGYLL STREET,,LONDON,W1F 7TU,5,fhrs_5_en-GB,2022-04-14,533,Westminster,0,0,0,FALSE,-0.1410777,51.5146894,
412194,00688/0113/1/000,Amathus Soho,Retailers - other,4613,"HAMMER HOUSE, 113-117 WARDOUR STREET",,LONDON,W1F 0UN,5,fhrs_5_en-GB,2021-04-28,533,Westminster,5,5,5,FALSE,-0.1341461,51.5132574,
414422,01759/0015/0/000,Amaya,Restaurant/Cafe/Canteen,1,14-15 HALKIN ARCADE,,LONDON,SW1X 8JT,5,fhrs_5_en-GB,2022-05-14,533,Westminster,0,5,0,FALSE,-0.157316,51.4991005,
1274504,00761/0010/0/000,Amazonica Restaurant,Restaurant/Cafe/Canteen,1,10 BERKELEY SQUARE,,LONDON,W1J 6AA,4,fhrs_4_en-GB,2022-03-22,533,Westminster,0,0,10,FALSE,-0.144687,51.5095758,
1253780,20/00252/COMM,Ambar Entertainment Limited,Restaurant/Cafe/Canteen,1,"BASEMENT, GROUND FLOOR AND MEZZANINE, 4 KINGDOM STREET",,LONDON,W2 6BD,4,fhrs_4_en-GB,2020-08-13,533,Westminster,0,0,10,FALSE,-0.1827579,51.5194154,
1516078,22/00328/COMM,Amberly Youth Club,Restaurant/Cafe/Canteen,1,"MILLENNIUM CENTRE, 11 CLEARWELL DRIVE",,LONDON,W9 2JZ,4,fhrs_4_en-GB,2022-06-16,533,Westminster,5,0,10,FALSE,-0.1894092,51.5239884,
1454822,22/00074/COMM,American Candy,Retailers - other,4613,37-39 OXFORD STREET,,LONDON,W1D 2DU,4,fhrs_4_en-GB,2022-03-30,533,Westminster,0,10,10,FALSE,,,
1455835,22/00083/COMM,American Candy,Retailers - other,4613,518-520 OXFORD STREET,,LONDON,W1C 1NX,5,fhrs_5_en-GB,2022-02-16,533,Westminster,0,0,0,FALSE,-0.1572315,51.5140451,
1435816,21/00844/COMM,American Candy Shop,Retailers - other,4613,385-389 OXFORD STREET,,LONDON,W1C 2NB,4,fhrs_4_en-GB,2021-12-20,533,Westminster,0,10,10,FALSE,-0.149705,51.5141244,
1494509,22/00195/COMM,American Candy Shop,Retailers - other,4613,5-6 COVENTRY STREET,,LONDON,W1D 6BW,1,fhrs_1_en-GB,2022-06-07,533,Westminster,5,20,20,FALSE,-0.1320978,51.5104821,
1396507,00159/0146/0/003,American Candy World,Retailers - other,4613,146-148 OXFORD STREET,,LONDON,W1D 1NA,Exempt,fhrs_exempt_en-GB,2021-07-28,533,Westminster,,,,FALSE,,,
1427811,21/00786/COMM,American Sweet Shop,Retailers - other,4613,99-103 LONG ACRE,,LONDON,WC2E 9NR,2,fhrs_2_en-GB,2021-11-23,533,Westminster,0,15,10,FALSE,-0.1239296,51.5135621,
1619552,AZJLM6-YQML9L-8WR4TR,Americana,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 11-12 HAYMARKET",,LONDON,SW1Y 4BP,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1316621,51.5088025,
413699,01354/0172/0/000,Americana Hotel,Hotel/bed & breakfast/guest house,7842,172-174 GLOUCESTER PLACE,,LONDON,NW1 6DT,5,fhrs_5_en-GB,2022-05-03,533,Westminster,0,0,0,FALSE,-0.1607118,51.5246031,
1502825,22/00283/COMM,Amethyst,Restaurant/Cafe/Canteen,1,6 SACKVILLE STREET,,LONDON,W1S 3DD,5,fhrs_5_en-GB,2022-05-31,533,Westminster,5,5,5,FALSE,-0.137767,51.5092863,
1499833,22/00250/COMM,Amici,Restaurant/Cafe/Canteen,1,"BASEMENT, 187 WARDOUR STREET",,LONDON,W1F 8ZB,4,fhrs_4_en-GB,2022-09-27,533,Westminster,,,,FALSE,,,
1523780,22/00407/COMM,Amie Wine Studio,Retailers - other,4613,13 ECCLESTON YARD,CITY OF WESTMINSTER,LONDON,SW1W 9AZ,5,fhrs_5_en-GB,2022-07-13,533,Westminster,0,0,0,FALSE,-0.148993,51.4936873,
1136247,19/00197/COMM,Amigos Burgers And Shakes,Restaurant/Cafe/Canteen,1,536-538 HARROW ROAD,,LONDON,W9 3QF,5,fhrs_5_en-GB,2021-11-18,533,Westminster,0,0,0,FALSE,-0.2037928,51.5255314,
411654,00517/0015/0/000,Amjadia Indian Restaurant,Restaurant/Cafe/Canteen,1,"ST JAMES HOUSE, 15-16 PICTON PLACE",,LONDON,W1U 1BW,3,fhrs_3_en-GB,2020-09-23,533,Westminster,10,10,10,FALSE,-0.1510725,51.5152341,
1496931,22/00238/COMM,Amk Food & Wine,Retailers - other,4613,35B QUEENSWAY,,LONDON,W2 4QJ,3,fhrs_3_en-GB,2022-04-30,533,Westminster,5,10,10,FALSE,-0.1875038,51.5113513,
412458,00824/0044/0/000,Amma'S Kitchen @The Rising Sun Public House,Restaurant/Cafe/Canteen,1,44 EBURY BRIDGE ROAD,,LONDON,SW1W 8PZ,4,fhrs_4_en-GB,2023-02-15,533,Westminster,5,5,10,FALSE,-0.1504314,51.4897926,
1489360,22/00170/COMM,Ammos Hyde Park,Restaurant/Cafe/Canteen,1,28 SUSSEX PLACE,,LONDON,W2 2TH,5,fhrs_5_en-GB,2022-04-30,533,Westminster,5,5,5,FALSE,-0.1715403,51.5133967,
411720,00530/0520/0/000,Amnsor Grocery,Retailers - other,4613,"BASEMENT AND GROUND FLOOR, 520 HARROW ROAD",,LONDON,W9 3QF,5,fhrs_5_en-GB,2023-01-04,533,Westminster,0,5,5,FALSE,-0.2032992,51.5252541,
1212874,19/00586/COMM,Amorino,Restaurant/Cafe/Canteen,1,134 EDGWARE ROAD,,LONDON,W2 2DZ,5,fhrs_5_en-GB,2020-06-23,533,Westminster,0,5,5,FALSE,-0.1648705,51.516592,
1079740,18/00312/COMM,Amorino,Takeaway/sandwich shop,7844,21 QUEENSWAY,,LONDON,W2 4QJ,5,fhrs_5_en-GB,2019-11-19,533,Westminster,0,0,0,FALSE,-0.1873758,51.5109447,
412529,00859/0041/0/000,Amorino,Restaurant/Cafe/Canteen,1,41 OLD COMPTON STREET,,LONDON,W1D 6HF,4,fhrs_4_en-GB,2021-11-23,533,Westminster,0,10,10,FALSE,,,
988475,17/00252/COMM,Amorino,Restaurant/Cafe/Canteen,1,55 LONG ACRE,,LONDON,WC2E 9JL,5,fhrs_5_en-GB,2023-05-09,533,Westminster,5,5,0,FALSE,-0.1232959,51.513552,
1214668,20/00010/COMM,Amorino,Restaurant/Cafe/Canteen,1,7 GARRICK STREET,,LONDON,WC2E 9AR,5,fhrs_5_en-GB,2020-02-25,533,Westminster,0,0,0,FALSE,-0.125936,51.511382,
843002,00626/0018/0/000,Amorino Gelato,Restaurant/Cafe/Canteen,1,18 CHARING CROSS ROAD,,LONDON,WC2H 0DT,5,fhrs_5_en-GB,2023-05-12,533,Westminster,5,5,0,FALSE,,,
413862,01415/2001/2/012,Amt Coffee,Restaurant/Cafe/Canteen,1,"MOBILE UNIT, MARYLEBONE STATION, MELCOMBE PLACE",,LONDON,NW1 6JJ,5,fhrs_5_en-GB,2018-11-28,533,Westminster,5,5,0,FALSE,-0.1629782,51.5230919,
1568173,22/00711/COMM,Amzon Fresh Store,Manufacturers/packers,7839,37-39 HORSEFERRY ROAD,,LONDON,SW1P 2AA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.12995153,51.49484364,
1357866,00614/0004/0/001,Andalucia,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR FRONT, 4 PANTON STREET",,LONDON,SW1Y 4DL,5,fhrs_5_en-GB,2022-06-27,533,Westminster,0,0,5,FALSE,-0.1319166,51.5092742,
411494,00448/0046/0/003,Andrew Edmunds,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 46 LEXINGTON STREET",,LONDON,W1F 0LP,5,fhrs_5_en-GB,2022-07-05,533,Westminster,0,5,5,FALSE,,,
412241,00721/2001/2/000,Angies Ii Free House,Restaurant/Cafe/Canteen,1,"ANGIES FREE HOUSE, 33-35 WOODFIELD PLACE",,LONDON,W9 2BJ,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,,,
1592656,23/00079/COMM,Angry Crab Shack,Restaurant/Cafe/Canteen,1,19A RUPERT STREET,,LONDON,W1D 6DF,4,fhrs_4_en-GB,2023-03-13,533,Westminster,5,0,10,FALSE,-0.1329864,51.5109548,
411031,00159/0243/0/000,Angus Steak House,Restaurant/Cafe/Canteen,1,241-243 OXFORD STREET,,LONDON,W1D 2LU,5,fhrs_5_en-GB,2021-08-31,533,Westminster,5,5,5,FALSE,-0.1413877,51.5152159,
414372,01652/0020/0/000,Angus Steak House,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR PART, 20 CRANBOURN STREET",,LONDON,WC2H 7AA,5,fhrs_5_en-GB,2013-01-11,533,Westminster,0,5,5,FALSE,-0.1279723,51.5116303,
412234,00710/0010/0/000,Angus Steak House,Restaurant/Cafe/Canteen,1,"WOODSTOCK HOUSE, 10 WOODSTOCK STREET",,LONDON,W1C 2AJ,5,fhrs_5_en-GB,2020-02-19,533,Westminster,5,5,5,FALSE,-0.1478371,51.5143377,
1431999,21/00825/COMM,Anita Gelato,Retailers - other,4613,4A UPPER ST MARTIN'S LANE,,LONDON,WC2H 9NY,4,fhrs_4_en-GB,2022-06-07,533,Westminster,0,0,10,FALSE,-0.1273405,51.5123489,
1077597,18/00276/COMM,Annabel'S,Restaurant/Cafe/Canteen,1,46 BERKELEY SQUARE,,LONDON,W1J 5AT,5,fhrs_5_en-GB,2022-04-26,533,Westminster,5,5,0,FALSE,-0.1463476,51.5091385,
411486,00446/0025/0/000,Annam Food And Wine,Retailers - other,4613,25 LEINSTER TERRACE,,LONDON,W2 3ET,2,fhrs_2_en-GB,2022-12-06,533,Westminster,10,15,10,FALSE,-0.1832976,51.5116639,
1136218,01217/0158/0/000,Anthropologie,Retailers - other,4613,158 REGENT STREET,,LONDON,W1B 5SW,Exempt,fhrs_exempt_en-GB,2020-07-08,533,Westminster,,,,FALSE,,,
411143,00201/0012/A/000,Antidote,Restaurant/Cafe/Canteen,1,12A NEWBURGH STREET,,LONDON,W1F 7RR,5,fhrs_5_en-GB,2023-03-22,533,Westminster,5,5,5,FALSE,-0.1389006,51.5136477,
1357886,21/00223/COMM,Antika Restaurant,Restaurant/Cafe/Canteen,1,"4 LAUDERDALE PARADE, LAUDERDALE ROAD",,LONDON,W9 1LU,5,fhrs_5_en-GB,2023-04-18,533,Westminster,5,0,0,FALSE,-0.1898039,51.5274836,
861352,16/00155/COMM,Aok Kitchen,Restaurant/Cafe/Canteen,1,52-55 DORSET STREET,,LONDON,W1U 7NH,5,fhrs_5_en-GB,2022-05-12,533,Westminster,0,0,0,FALSE,-0.1548468,51.5195561,
414754,11/00071/COMM,Ap Food Express,Retailers - other,4613,21-22 EMBANKMENT PLACE,,LONDON,WC2N 6NN,1,fhrs_1_en-GB,2021-05-06,533,Westminster,5,20,10,FALSE,-0.1228876,51.5074691,
772710,07/00147/COMM,Apax Partners Worldwide Llp,Restaurant/Cafe/Canteen,1,33 JERMYN STREET,,LONDON,SW1Y 6DN,5,fhrs_5_en-GB,2016-02-04,533,Westminster,5,0,5,FALSE,-0.1359423,51.5087986,
411822,00572/0107/0/001,Apek Pharmacy,Retailers - other,4613,107 PRAED STREET,,LONDON,W2 1NT,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1726617,51.5170652,
411439,00413/0015/0/000,Aphrodite Greek Taverna,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 15 HEREFORD ROAD",,LONDON,W2 4AB,5,fhrs_5_en-GB,2022-09-15,533,Westminster,5,5,5,FALSE,-0.1938348,51.5141557,
1317146,20/00591/COMM,Apna Adda,Takeaway/sandwich shop,7844,16A LEICESTER SQUARE,,LONDON,WC2H 7LE,1,fhrs_1_en-GB,2022-12-02,533,Westminster,15,20,10,FALSE,,,
414020,01511/0064/0/000,Apollo Hotel/St Charles Hotel,Hotel/bed & breakfast/guest house,7842,64 QUEENSBOROUGH TERRACE,,LONDON,W2 3SN,Exempt,fhrs_exempt_en-GB,2022-12-10,533,Westminster,,,,FALSE,-0.1849134,51.5112573,
411750,00552/0031/5/000,Apollo Theatre,Restaurant/Cafe/Canteen,1,"APOLLO THEATRE, 31-33 SHAFTESBURY AVENUE",,LONDON,W1D 7EZ,5,fhrs_5_en-GB,2019-11-25,533,Westminster,0,0,0,FALSE,-0.133382,51.5115007,
411280,00284/0017/0/000,Apollo Victoria Theatre,Restaurant/Cafe/Canteen,1,17 WILTON ROAD,,LONDON,SW1V 1LG,5,fhrs_5_en-GB,2023-01-27,533,Westminster,5,5,5,FALSE,-0.1426544,51.4957758,
1474145,00398/0068/0/000,Apricity,Restaurant/Cafe/Canteen,1,68 DUKE STREET,,LONDON,W1K 6JU,5,fhrs_5_en-GB,2022-05-11,533,Westminster,0,0,5,FALSE,,,
428202,09/00109/COMM,Aqua,Restaurant/Cafe/Canteen,1,30 ARGYLL STREET,,LONDON,W1F 7EB,5,fhrs_5_en-GB,2022-03-31,533,Westminster,5,5,5,FALSE,-0.1409379,51.5142286,
915580,16/00399/COMM,Aquavit London,Restaurant/Cafe/Canteen,1,1 CARLTON STREET,,LONDON,SW1Y 4QQ,5,fhrs_5_en-GB,2022-03-08,533,Westminster,0,5,5,FALSE,-0.1334047,51.5088302,
908525,16/00301/COMM,Aramark @ Selfridges,Restaurant/Cafe/Canteen,1,"CONCESSION, SELFRIDGES, 400 OXFORD STREET",,LONDON,W1A 1AB,5,fhrs_5_en-GB,2022-10-14,533,Westminster,5,5,5,FALSE,-0.1528138,51.5145871,
1378650,13/00054/COMM,Aramark @ Wb Film Museum,Other catering premises,7841,45 WELLINGTON STREET,,LONDON,WC2E 7BN,5,fhrs_5_en-GB,2021-08-27,533,Westminster,0,0,0,FALSE,-0.1212253,51.5123857,
413506,01217/0307/0/000,Aramark @University Of Westminster,Other catering premises,7841,307-309 REGENT STREET,,LONDON,W1B 2HW,5,fhrs_5_en-GB,2019-11-18,533,Westminster,0,0,0,FALSE,-0.1433413,51.5167936,
411572,00496/0014/0/000,Aramark Limited,Restaurant/Cafe/Canteen,1,16-18 LITTLE TITCHFIELD STREET,,LONDON,W1W 7BY,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1413552,51.518138,
508495,00496/0002/0/000,Aramark Limited,Other catering premises,7841,4-12 LITTLE TITCHFIELD STREET,,LONDON,W1W 7BY,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1410789,51.5181966,
772624,01125/2003/2/000,Aramark Limited,Restaurant/Cafe/Canteen,1,"NUTFORD HOUSE, BROWN STREET",,LONDON,W1H 5UL,4,fhrs_4_en-GB,2022-03-08,533,Westminster,5,10,5,FALSE,-0.1630093,51.5169504,
1013744,17/00408/COMM,Aramark Limited,Restaurant/Cafe/Canteen,1,"WHITE FERRY, 1A SUTHERLAND STREET",,LONDON,SW1V 4LD,4,fhrs_4_en-GB,2018-09-13,533,Westminster,0,0,10,FALSE,,,
413703,01357/0009/0/007,Arang Restaurant,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 9 GOLDEN SQUARE",,LONDON,W1F 9HZ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1364258,51.5117829,
1287886,00943/0001/0/002,Arc Le Salon,Restaurant/Cafe/Canteen,1,"UNIT 2, 1 CURZON STREET",,LONDON,W1J 5HD,5,fhrs_5_en-GB,2020-12-10,533,Westminster,5,5,5,FALSE,,,
1468079,22/00110/COMM,Archetype Coffee,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 31 RIDING HOUSE STREET",,LONDON,W1W 7DY,5,fhrs_5_en-GB,2022-08-18,533,Westminster,0,5,0,FALSE,-0.1409498,51.5185363,
413896,01450/0014/0/000,Archie Food Store,Retailers - other,4613,14 MOSCOW ROAD,,LONDON,W2 4BT,4,fhrs_4_en-GB,2021-05-25,533,Westminster,5,5,10,FALSE,-0.1884138,51.5127502,
412824,00939/0053/0/000,Archipelago,Restaurant/Cafe/Canteen,1,53 CLEVELAND STREET,,LONDON,W1T 4JJ,5,fhrs_5_en-GB,2022-12-20,533,Westminster,0,5,0,FALSE,-0.1388676,51.5204637,
428020,01092/0018/0/000,Argyll Arms Public House,Restaurant/Cafe/Canteen,1,"GROUND, 18 ARGYLL STREET",,LONDON,W1F 7TP,4,fhrs_4_en-GB,2020-02-28,533,Westminster,0,10,5,FALSE,-0.1414667,51.5150463,
1136234,19/00183/COMM,Argyll News,Retailers - other,4613,20-21A ARGYLL STREET,,LONDON,W1F 7TT,3,fhrs_3_en-GB,2019-10-18,533,Westminster,10,10,10,FALSE,-0.1412259,51.5149436,
1619576,F9L6RV-SHKGRW-AVPQJL,Aries,Restaurant/Cafe/Canteen,1,31 Great Pulteney Street,,London,W1F 1NN,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.13607364,51.51209987,United Kingdom
411943,00611/0031/0/000,Arirang Restaurant,Restaurant/Cafe/Canteen,1,31-32 POLAND STREET,,LONDON,W1F 8QT,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1374402,51.515531,
1587807,23/00041/COMM,Ariston Hellenic Eatery,Restaurant/Cafe/Canteen,1,2A WESTBOURNE GROVE,,LONDON,W2 5RA,4,fhrs_4_en-GB,2023-02-14,533,Westminster,5,5,10,FALSE,-0.1887222,51.5158754,
727062,14/00278/COMM,Ark Atwood Primary,Other catering premises,7841,"ARK ATWOOD ACADEMY PRIMARY, AMBERLEY ROAD",,LONDON,W9 2JY,5,fhrs_5_en-GB,2022-04-08,533,Westminster,5,0,0,FALSE,,,
991209,17/00302/COMM,Arket Cafe,Restaurant/Cafe/Canteen,1,224 REGENT STREET,,LONDON,W1B 3BR,5,fhrs_5_en-GB,2022-12-08,533,Westminster,0,5,0,FALSE,-0.1409379,51.5142286,
991183,00849/0027/0/000,Arket Cafe,Restaurant/Cafe/Canteen,1,27-29 LONG ACRE,,LONDON,WC2E 9LA,5,fhrs_5_en-GB,2021-07-15,533,Westminster,5,0,0,FALSE,-0.1248425,51.5123897,
413475,01211/0036/0/001,Army & Navy Club Limted,Restaurant/Cafe/Canteen,1,36-39 PALL MALL,,LONDON,SW1Y 5JN,5,fhrs_5_en-GB,2022-08-31,533,Westminster,0,5,0,FALSE,-0.1359853,51.5063353,
1526578,22/00427/COMM,Arome,Retailers - other,4613,27 DUKE STREET,,LONDON,W1U 1LE,4,fhrs_4_en-GB,2022-08-10,533,Westminster,5,5,10,FALSE,-0.1518016,51.5153805,
1296970,20/00491/COMM,Arome Bakery,Takeaway/sandwich shop,7844,9 MERCER STREET,,LONDON,WC2H 9QJ,3,fhrs_3_en-GB,2022-07-29,533,Westminster,10,10,10,FALSE,-0.1262729,51.513006,
1523771,22/00397/COMM,Arous Dimashiq Limtied,Restaurant/Cafe/Canteen,1,367-369 EDGWARE ROAD,,LONDON,W2 1BS,4,fhrs_4_en-GB,2022-06-24,533,Westminster,5,5,10,FALSE,-0.1740603,51.5224556,
1430931,21/00810/COMM,Arro Coffee,Restaurant/Cafe/Canteen,1,45A CURZON STREET,,LONDON,W1J 7UQ,5,fhrs_5_en-GB,2022-01-11,533,Westminster,5,5,5,FALSE,-0.1465733,51.5067729,
1070784,18/00231/COMM,Arro Coffee,Restaurant/Cafe/Canteen,1,67 CHILTERN STREET,,LONDON,W1U 6NJ,1,fhrs_1_en-GB,2023-02-19,533,Westminster,5,20,10,FALSE,,,
929705,16/00456/COMM,Arro Coffee,Restaurant/Cafe/Canteen,1,77 BISHOP'S BRIDGE ROAD,,LONDON,W2 6BG,5,fhrs_5_en-GB,2022-03-30,533,Westminster,5,5,0,FALSE,-0.1878302,51.5158347,
1062890,18/00183/COMM,Arros Qd,Restaurant/Cafe/Canteen,1,64 EASTCASTLE STREET,,LONDON,W1W 8NQ,5,fhrs_5_en-GB,2022-09-08,533,Westminster,5,0,0,FALSE,-0.137056,51.5166761,
412388,00796/0016/0/000,Art Of Tapas,Retailers - other,4613,16 CHURTON STREET,,LONDON,SW1V 2LL,5,fhrs_5_en-GB,2019-11-05,533,Westminster,0,0,0,FALSE,-0.1387585,51.492036,
